applicant_id,name,gender,age,marital_status,employment_status,annual_income,loan_amount,loan_term_months,loan_purpose,credit_score,existing_loans_count,monthly_expense,application_date,approval_status,late_payments,risk_flag,region,employment_years,defaulted_before,debt_to_income_ratio,credit_risk_tier,income_group,approved_flag,late_payment_band
ea6d2bc6-33c9-4439-9c52-0bcf1ee0ce2f,Jeremy Cummings,Other,54,Married,Employed,53201.18,25460.8,24,Personal,313,3,971.77,2023-07-21,Approved,1,0,Manchester,27,0,0.2192,Poor,30K-60K,1,1-2
1ae797cf-dc9e-4c12-bdf7-eaba38b7ed93,David Andrews,Female,64,Married,Employed,112645.95,6718.59,60,Car,578,2,2673.79,2025-04-21,Pending,2,0,Birmingham,6,0,0.2848,Poor,90K+,0,1-2
eb7d8149-2b4c-4316-b3c6-c996d402f84c,Rick Morgan,Male,59,Divorced,Employed,37219.52,13397.06,12,Business,742,4,3116.32,2024-10-30,Denied,3,0,Leeds,0,0,1.0047,Very Good,30K-60K,0,3+
29ae83ae-959e-44d6-9cae-952ae55559b9,Brian Wheeler,Male,64,Widowed,Unemployed,49028.51,21260.05,24,Business,526,4,914.71,2024-11-29,Approved,2,0,Liverpool,8,0,0.2239,Poor,30K-60K,1,1-2
869d6db9-3ae9-4d6f-8cda-d7166c075d99,Carolyn Jackson,Other,62,Widowed,Unemployed,30634.29,16705.92,36,Home,461,1,4849.61,2024-08-23,Denied,0,0,Leeds,12,1,1.8997,Poor,30K-60K,0,0
e42fdd21-6571-4e5b-a736-35b48f134a3a,Kim Warren,Female,52,Married,Employed,80945.82,14227.04,24,Education,373,1,1902.5,2023-05-16,Denied,0,0,Liverpool,11,0,0.282,Poor,60K-90K,0,0
06e1718d-bdcd-468d-844a-b4f3eea534f0,Tara Taylor,Female,26,Divorced,Unemployed,113023.84,14316.0,12,Business,516,0,3920.59,2024-10-26,Denied,0,0,Sheffield,6,1,0.4163,Poor,90K+,0,0
67698b55-ed1e-465b-8b2b-38bfbae5f8c1,Kevin King,Female,44,Married,Employed,61954.24,33384.35,24,Education,458,3,4699.22,2023-12-14,Approved,2,0,Glasgow,22,0,0.9102,Poor,60K-90K,1,1-2
7a0e7a06-7b08-42f7-82c0-873d103478c2,Jose Ramirez,Other,36,Divorced,Employed,75221.52,22858.66,36,Business,403,3,1590.63,2023-07-28,Approved,1,0,Liverpool,13,0,0.2538,Poor,60K-90K,1,1-2
8c4b2437-0ec6-4819-b667-51dba47d636e,Robert Haney,Other,47,Widowed,Employed,93792.49,32695.42,24,Personal,391,2,3514.8,2024-12-09,Approved,0,0,Liverpool,4,0,0.4497,Poor,90K+,1,0
47d20ccf-3f30-4782-9112-1794d67a2b32,Cheryl Brown,Other,31,Single,Self-employed,100013.76,37516.61,12,Education,813,1,1314.92,2024-10-15,Pending,0,0,Liverpool,29,0,0.1578,Exceptional,90K+,0,0
435f7535-c517-458a-a45c-b82e9e6a21ac,Amy Adams,Female,46,Widowed,Unemployed,90227.75,40092.89,48,Car,798,3,4264.68,2024-08-17,Pending,0,0,London,3,0,0.5672,Very Good,90K+,0,0
94965b51-24b4-4d60-9126-b778e507eb72,Larry Smith,Female,36,Single,Unemployed,55952.15,5497.18,12,Personal,402,4,3485.61,2024-03-27,Approved,0,0,Glasgow,17,0,0.7476,Poor,30K-60K,1,0
d3179c39-3e26-4752-94f9-3a64f2df8c52,Lonnie Miller,Female,45,Married,Unemployed,61987.71,18072.61,12,Car,743,3,4616.21,2025-03-14,Denied,1,1,Manchester,13,0,0.8936,Very Good,60K-90K,0,1-2
1108e4ce-4858-44b3-9b65-eca45e89d8d1,Patricia Carpenter,Other,35,Divorced,Self-employed,105707.26,12656.96,24,Home,688,4,4230.15,2023-08-13,Approved,1,0,Liverpool,2,0,0.4802,Good,90K+,1,1-2
3d04de79-468a-40de-8614-30f5bae2ca1d,Melissa Vance,Male,25,Divorced,Employed,103665.29,46077.29,48,Home,502,4,4080.28,2024-03-29,Pending,1,0,Leeds,11,0,0.4723,Poor,90K+,0,1-2
3090986c-2d6f-4aa7-9e69-10a489603a95,Gerald Gomez,Male,28,Widowed,Unemployed,54233.48,49590.23,12,Business,509,0,2104.48,2023-11-12,Approved,0,0,Liverpool,9,0,0.4656,Poor,30K-60K,1,0
09ba1f78-ee52-4aaa-b02c-fa3a61f165c0,Tara Glover,Male,36,Single,Unemployed,57191.23,7285.88,36,Car,629,0,1165.08,2025-04-15,Denied,2,0,London,7,0,0.2445,Fair,30K-60K,0,1-2
028d74d2-cc8b-4691-9bea-14b5de4099eb,Dwayne Smith,Other,55,Divorced,Unemployed,40197.6,23615.97,12,Home,300,0,2690.16,2024-08-30,Approved,1,0,Glasgow,25,0,0.8031,Poor,30K-60K,1,1-2
dcd1b790-606d-4ff9-9cb1-6f1f735557d5,Wesley Anderson,Male,50,Widowed,Self-employed,47920.32,35667.25,24,Personal,650,2,1016.73,2024-08-09,Pending,0,0,Sheffield,4,0,0.2546,Fair,30K-60K,0,0
e655dadc-e330-4d40-9d77-49e49d029c8e,Alexis Nguyen,Female,42,Married,Self-employed,96265.65,10967.79,60,Car,847,3,3329.34,2024-08-18,Pending,2,0,Liverpool,1,0,0.415,Exceptional,90K+,0,1-2
00678bb8-20ec-4a8c-92e5-03e372d66ff7,Jackson Nelson,Male,51,Divorced,Self-employed,81852.62,47428.79,24,Business,837,1,4454.67,2024-09-26,Denied,1,0,Birmingham,27,0,0.6531,Exceptional,60K-90K,0,1-2
58df2c16-f0e7-403f-a7c7-514b23145a99,Samantha Simmons,Male,29,Single,Unemployed,71452.34,46434.9,60,Education,692,4,1728.75,2024-09-16,Approved,2,0,Glasgow,16,0,0.2903,Good,60K-90K,1,1-2
f8f1b35a-e04f-45a4-a428-988adfbdccf2,Sheri Tyler,Other,64,Divorced,Unemployed,28270.32,41230.82,12,Education,372,1,4844.45,2024-08-14,Denied,1,0,Manchester,20,0,2.0563,Poor,<30K,0,1-2
954373c4-1a2c-4ebb-96b8-7a163ddd6132,Natalie Phillips,Other,22,Widowed,Self-employed,59426.83,38037.15,48,Home,392,0,2293.27,2023-05-26,Pending,0,0,London,16,0,0.4631,Poor,30K-60K,0,0
9ad5586b-5d2f-4dde-8435-62bfcacc1305,Claudia Miller,Other,21,Widowed,Employed,34684.63,4946.63,60,Business,732,4,4891.22,2025-04-10,Approved,2,0,Leeds,29,0,1.6922,Good,30K-60K,1,1-2
486f8eb5-5a00-4c84-a047-183829105dea,Andre Cardenas,Female,21,Married,Self-employed,42764.24,11135.18,48,Home,380,1,4724.18,2023-07-07,Approved,1,0,Liverpool,26,0,1.3256,Poor,30K-60K,1,1-2
1378d146-36fb-4834-bb91-3bc97642986f,Danny Lewis,Other,22,Widowed,Employed,25599.31,29128.4,48,Personal,819,3,1622.87,2024-01-09,Pending,2,0,Leeds,18,0,0.7607,Exceptional,<30K,0,1-2
7377c136-b52a-49c0-9972-8b174083dcb9,Daniel Norris,Female,22,Single,Employed,89200.9,37847.29,24,Business,761,2,3841.43,2024-05-14,Denied,0,0,London,8,0,0.5168,Very Good,60K-90K,0,0
902b89e1-e1d1-405b-9ce6-b52837d457d9,Miguel Le,Female,57,Divorced,Employed,101594.47,29179.69,36,Personal,306,1,1330.82,2023-10-15,Pending,0,0,Leeds,19,0,0.1572,Poor,90K+,0,0
b5282925-0d1c-466d-a739-0f745a755955,Andrea Rodgers,Male,31,Widowed,Self-employed,47482.59,18146.1,12,Business,700,4,2120.76,2024-07-04,Denied,1,1,Birmingham,0,0,0.536,Good,30K-60K,0,1-2
a5b33dab-e93a-4212-bfff-b3c3112ad5d1,Ethan Peterson,Other,52,Widowed,Unemployed,100700.4,47079.26,36,Education,634,2,1476.51,2023-07-13,Denied,0,1,London,23,0,0.1759,Fair,90K+,0,0
bf82073d-bc9b-48c8-9b89-12d6aac78198,Maria Roberts,Other,30,Single,Employed,33265.17,24901.81,12,Home,797,4,4090.32,2024-03-21,Approved,2,0,Sheffield,10,0,1.4755,Very Good,30K-60K,1,1-2
40f16588-98fc-4557-8979-528d5cef1203,Haley Villegas,Other,58,Single,Unemployed,115724.6,49845.7,24,Home,756,4,4128.23,2024-12-08,Pending,1,0,London,13,0,0.4281,Very Good,90K+,0,1-2
1670a4f7-3f75-459b-ab57-33a0a8e30375,Bethany Stewart,Male,50,Divorced,Self-employed,31563.32,35096.96,36,Car,670,4,1412.5,2024-02-27,Approved,1,0,Glasgow,19,0,0.537,Good,30K-60K,1,1-2
c34fa404-2b89-488c-9da9-7356a648db40,Cory Martin,Other,56,Divorced,Employed,62543.42,15148.08,60,Home,634,2,3667.02,2024-03-03,Approved,0,0,Liverpool,14,0,0.7036,Fair,60K-90K,1,0
fb04c315-413c-40f5-b382-4164f3936b00,Vanessa Brooks,Male,23,Widowed,Self-employed,47391.38,24916.6,48,Home,697,4,2505.07,2024-06-15,Denied,0,0,Leeds,18,0,0.6343,Good,30K-60K,0,0
fe915366-ceb1-453b-82f6-6f374f888eee,Stephen Williams,Other,55,Single,Self-employed,36948.0,10237.39,12,Education,720,3,3580.75,2025-02-09,Pending,0,1,Sheffield,16,0,1.163,Good,30K-60K,0,0
944543ec-b7fe-4025-966c-a8aa36219af3,Mark Peterson,Male,53,Single,Employed,94992.79,17181.71,48,Business,497,2,2533.83,2024-09-30,Denied,1,0,London,17,0,0.3201,Poor,90K+,0,1-2
7524b072-077e-4951-9f45-11b5347aceae,Kimberly Simmons,Male,51,Single,Unemployed,103159.92,40390.88,24,Home,522,1,1334.66,2025-02-28,Pending,0,0,Leeds,4,0,0.1553,Poor,90K+,0,0
41829eaf-90cd-46b4-b5a9-86fe8a07fc9b,Mia Huber,Female,63,Married,Self-employed,54716.86,23538.31,48,Car,794,2,631.48,2024-09-25,Approved,0,0,Glasgow,1,0,0.1385,Very Good,30K-60K,1,0
87040f37-2def-47a3-84e7-171ad1b41fa8,Nicholas Schneider Jr.,Female,40,Divorced,Unemployed,107616.99,47316.71,48,Business,342,1,2368.98,2024-08-07,Denied,1,0,Manchester,21,0,0.2642,Poor,90K+,0,1-2
4b21825b-75b6-4976-86bc-efb509214cc0,Jeremiah Paul,Female,46,Widowed,Unemployed,104316.73,41391.99,36,Car,666,4,3098.8,2023-05-28,Approved,0,0,Liverpool,21,0,0.3565,Fair,90K+,1,0
06e53a38-82af-47ef-b23d-1ce5fc43487a,Richard Li,Male,33,Divorced,Employed,94093.83,38037.1,24,Personal,510,2,1937.91,2025-02-11,Approved,0,0,Birmingham,9,1,0.2471,Poor,90K+,1,0
ccca2278-2a11-4a35-a45c-6cbcae72b77a,Jessica Roberson,Other,61,Widowed,Employed,92903.34,24420.96,60,Car,703,2,4362.96,2023-07-07,Denied,0,0,Leeds,7,0,0.5635,Good,90K+,0,0
e5ca717e-06f3-4f89-bbd3-e74fad41a186,David Montgomery,Male,44,Widowed,Unemployed,86015.81,4915.49,24,Home,503,1,4232.77,2024-12-02,Pending,1,0,Birmingham,4,0,0.5905,Poor,60K-90K,0,1-2
00136f03-e6dc-4130-b850-15a6684b3965,Dustin Russell,Female,46,Single,Unemployed,100919.36,35641.97,36,Personal,721,0,944.79,2024-03-06,Denied,0,1,London,4,0,0.1123,Good,90K+,0,0
ff795c59-edac-4bc8-a983-f70a78f3097f,Amanda Ortega,Female,28,Divorced,Self-employed,69239.17,13383.35,48,Education,391,0,4719.94,2025-02-27,Approved,0,0,Birmingham,28,0,0.818,Poor,60K-90K,1,0
94992f88-1d4d-4f76-a1a9-d28145796f14,Karen Smith,Male,36,Married,Employed,39951.34,30719.83,24,Home,761,0,1940.55,2025-02-05,Denied,1,0,Birmingham,27,0,0.5829,Very Good,30K-60K,0,1-2
3d4787b7-6b0c-46a4-9bcf-793eab7fa28f,Sean Boyd,Other,21,Married,Unemployed,46917.28,9413.11,36,Personal,392,4,3121.85,2025-01-12,Denied,1,0,Glasgow,2,1,0.7985,Poor,30K-60K,0,1-2
5e11f553-37a0-426d-95ef-f58cccdf3960,Joshua Brock,Male,53,Divorced,Employed,102542.89,20359.16,12,Car,331,0,2372.12,2024-05-06,Pending,2,0,Birmingham,17,0,0.2776,Poor,90K+,0,1-2
ed0ea0a5-4753-4fbb-b352-08c12b658c1d,Nathaniel Armstrong,Other,21,Widowed,Employed,18361.47,28820.99,36,Personal,630,3,4273.23,2023-07-27,Approved,1,0,Manchester,14,1,2.7927,Fair,<30K,1,1-2
2cb71ba4-df6f-4a29-9cde-25c5cbfb0c6b,Jason White,Other,25,Married,Employed,113926.31,42659.5,60,Car,811,4,3756.77,2023-07-16,Approved,2,0,Leeds,28,1,0.3957,Exceptional,90K+,1,1-2
8b435bbd-f417-489d-8131-c444e24c5441,Sabrina Jones,Male,46,Divorced,Employed,71335.5,19617.96,12,Home,716,3,1428.22,2024-04-04,Pending,1,0,Leeds,26,0,0.2403,Good,60K-90K,0,1-2
18deaa02-7501-43b9-8732-cd0fa6d9233d,Gina Mejia,Male,63,Widowed,Unemployed,118451.32,9795.07,60,Home,550,2,2249.21,2024-08-09,Denied,1,0,Birmingham,4,0,0.2279,Poor,90K+,0,1-2
a9caab47-8dca-4ebd-a485-7a68c0175777,Kathryn Davis,Other,34,Single,Unemployed,24773.7,23139.83,12,Home,368,0,2887.05,2024-10-06,Pending,1,0,Glasgow,17,0,1.3984,Poor,<30K,0,1-2
dd56df42-ca20-4a2a-8576-dbeabbb66969,Craig Snyder,Other,38,Married,Unemployed,74190.32,39526.25,36,Home,692,0,1246.47,2025-04-22,Denied,2,0,Glasgow,28,0,0.2016,Good,60K-90K,0,1-2
cf2984a2-29be-4405-8d1b-9f63b2a700cf,Sarah Kaufman,Female,55,Divorced,Unemployed,28252.94,27267.25,60,Business,355,4,3531.47,2024-05-26,Approved,0,0,Birmingham,7,0,1.4999,Poor,<30K,1,0
816bd455-8416-4eb2-b3ec-11c30fc95f48,Erik Morris,Male,28,Married,Employed,30886.28,42469.22,48,Business,490,4,1112.6,2024-01-08,Denied,3,1,London,2,0,0.4323,Poor,30K-60K,0,3+
0b2b54a3-cfe6-486e-9434-6b5143896baf,Gloria Willis,Other,35,Widowed,Unemployed,57313.01,33309.23,36,Car,682,2,4534.54,2023-09-16,Denied,1,0,Birmingham,21,0,0.9494,Good,30K-60K,0,1-2
06c0e8ca-56e2-4e3d-ae95-0b4f8e30b9c3,Mark Berg,Male,54,Married,Unemployed,99318.34,25303.9,36,Personal,436,2,4220.69,2024-11-03,Denied,2,1,Leeds,16,0,0.51,Poor,90K+,0,1-2
cb2785ad-e385-405f-aec5-bdaaa9abb41f,Christopher Ferguson,Male,38,Divorced,Self-employed,20683.74,24065.01,24,Personal,721,4,2508.22,2024-11-08,Pending,1,1,London,4,0,1.4552,Good,<30K,0,1-2
b28543f6-ac2b-4dbd-b745-07c2efffd859,Kirsten Davis,Female,32,Married,Employed,24575.22,46837.8,48,Education,385,3,4970.44,2024-09-30,Pending,0,0,Sheffield,29,0,2.427,Poor,<30K,0,0
e63ec8b1-a277-4711-8e51-7bdae3cc9112,Roy Rodriguez,Other,41,Divorced,Employed,105776.13,24317.66,36,Personal,636,2,2413.6,2025-03-22,Approved,0,1,Sheffield,2,0,0.2738,Fair,90K+,1,0
fcb164ba-1134-4add-812b-ad1882a5f13d,Cheryl Hickman,Female,50,Divorced,Unemployed,116623.88,45482.77,48,Personal,373,4,1073.89,2023-06-27,Denied,1,0,Glasgow,16,0,0.1105,Poor,90K+,0,1-2
da2911e5-c387-4d61-a1a9-eacfde4e7363,Kevin Rogers,Female,43,Widowed,Self-employed,58658.5,23405.89,60,Home,397,3,3929.64,2023-11-06,Approved,3,0,Leeds,3,1,0.8039,Poor,30K-60K,1,3+
8a4d98bc-bd72-40d5-b077-b724acf92d33,Mark Byrd,Other,21,Single,Unemployed,66950.77,22563.14,48,Home,801,2,2482.13,2023-06-09,Approved,1,0,Liverpool,24,0,0.4449,Exceptional,60K-90K,1,1-2
2db82492-cf29-4584-a2e1-b5ad7e657820,Nicholas Crawford,Male,40,Widowed,Unemployed,62647.62,36369.44,12,Business,579,0,3894.5,2024-01-27,Denied,1,0,Sheffield,27,0,0.746,Poor,60K-90K,0,1-2
beb9f6f5-2d59-4036-a790-9c54af3127ec,Morgan Hays,Other,34,Widowed,Employed,19697.15,16501.32,12,Personal,684,1,2457.53,2025-01-26,Denied,1,0,Liverpool,29,0,1.4972,Good,<30K,0,1-2
8858b301-9302-4c6c-8a92-120cd820d048,James Cole,Other,46,Single,Unemployed,43571.1,2931.43,48,Car,609,1,4351.67,2024-09-07,Denied,0,0,Leeds,29,0,1.1985,Fair,30K-60K,0,0
2a9fe9cb-342d-46c5-9a1d-01d4ca9d5c50,Brenda Gamble,Male,26,Divorced,Unemployed,49310.84,4425.01,24,Personal,642,2,2779.36,2024-04-03,Denied,0,0,Leeds,8,0,0.6764,Fair,30K-60K,0,0
0b008b9e-dd28-4639-b2bb-f7351431cb8a,Philip Terry,Female,31,Married,Employed,51606.39,27394.46,12,Personal,576,2,2564.52,2024-07-16,Denied,0,0,Glasgow,27,0,0.5963,Poor,30K-60K,0,0
03b5f7dd-c322-4b3e-b278-ec0b649c9163,James Hull,Male,21,Divorced,Unemployed,60622.36,9233.35,36,Personal,345,4,4168.93,2024-09-29,Denied,2,0,Glasgow,21,0,0.8252,Poor,60K-90K,0,1-2
33f177c3-a723-42e0-bb28-a3efec666cd1,Jacob Knapp,Male,43,Divorced,Employed,32796.29,22742.21,36,Personal,343,0,1465.85,2025-04-09,Denied,0,0,Manchester,25,0,0.5363,Poor,30K-60K,0,0
a5830ac9-518b-4551-85ca-162b406c08b1,Paul Cook,Male,43,Married,Self-employed,105922.21,48513.86,24,Home,488,2,2813.31,2024-12-08,Approved,0,0,Manchester,9,0,0.3187,Poor,90K+,1,0
ebb73b39-f475-42bb-8b0e-e0db55e803c8,Alexandra Kline,Female,21,Single,Employed,83383.46,38256.17,24,Education,324,3,2252.67,2023-05-29,Pending,1,0,Glasgow,15,0,0.3242,Poor,60K-90K,0,1-2
ad5eb228-ac4d-42ff-b26b-7fcafc1aaf84,Kathryn Gallagher,Other,40,Married,Self-employed,78225.64,47485.62,12,Car,806,3,3263.6,2023-10-22,Pending,1,0,Birmingham,29,0,0.5006,Exceptional,60K-90K,0,1-2
4fa9c538-3448-4663-ba97-a8dd104a542b,Shawn Sanchez,Male,45,Divorced,Employed,19971.06,18481.94,60,Home,670,2,1119.91,2025-01-22,Denied,1,0,London,17,0,0.6729,Good,<30K,0,1-2
3201c427-bb29-439e-8210-4b492766eacf,Elaine Graham,Male,62,Single,Self-employed,36411.51,15424.73,60,Education,348,0,1367.4,2024-02-24,Pending,0,0,London,16,0,0.4506,Poor,30K-60K,0,0
01a354b2-3783-4e4f-b3da-447bc0e33410,Mrs. Ellen Cruz,Male,44,Single,Unemployed,88763.18,45106.82,48,Car,514,3,3262.7,2023-08-10,Denied,0,1,Glasgow,17,0,0.4411,Poor,60K-90K,0,0
64b30a2a-375b-44fd-b3f3-a73c4e4442e8,Julie Roach,Other,24,Married,Self-employed,77049.24,37265.5,60,Home,391,4,4565.49,2024-11-10,Pending,0,0,Manchester,4,0,0.7111,Poor,60K-90K,0,0
3437fb78-e41c-4464-912a-e8afba120780,Robert Taylor,Female,40,Widowed,Employed,34801.84,31278.86,60,Business,345,1,4129.78,2025-01-20,Approved,1,0,Birmingham,15,0,1.424,Poor,30K-60K,1,1-2
250a28a1-5865-4341-b645-2e7dbf6fdba6,Jennifer Hardy,Male,37,Widowed,Unemployed,31866.79,19495.28,12,Business,507,3,4101.36,2025-03-18,Approved,1,1,London,26,0,1.5444,Poor,30K-60K,1,1-2
4e858108-9e80-4ed2-92dd-bda0fd1f8ea5,David Banks,Other,64,Married,Unemployed,50494.64,46791.74,36,Education,468,1,606.07,2025-03-20,Pending,2,1,Glasgow,27,0,0.144,Poor,30K-60K,0,1-2
59339d59-5279-4160-b2c9-979e0f3fd6e6,Stephen Peck,Other,54,Divorced,Employed,22587.49,22378.18,12,Business,564,2,3385.77,2024-02-01,Approved,0,0,Leeds,17,0,1.7987,Poor,<30K,1,0
8910df91-ca42-47c4-965e-dbbc905f84ff,Jason Lopez,Female,41,Widowed,Self-employed,57445.04,37631.37,12,Education,753,2,2678.62,2024-01-28,Denied,1,1,Sheffield,7,0,0.5596,Very Good,30K-60K,0,1-2
455e1bbd-6077-4825-9f41-c56aba1f3409,Kristen Lynn,Male,56,Widowed,Self-employed,93037.25,14190.5,60,Business,385,4,2084.4,2023-11-16,Approved,1,0,Leeds,21,0,0.2688,Poor,90K+,1,1-2
8dc4b4d5-e2a9-4f59-9488-0f5bfe8b5e87,Sherri Jackson,Male,45,Divorced,Self-employed,100765.67,8191.48,36,Business,696,0,3834.21,2024-03-05,Denied,1,0,Manchester,3,0,0.4566,Good,90K+,0,1-2
c62465f8-520c-4e9c-ac53-2b6f5384024f,Amanda Snow,Other,32,Single,Unemployed,48141.19,4323.86,36,Home,752,4,4893.57,2024-12-08,Approved,0,0,Manchester,15,0,1.2198,Very Good,30K-60K,1,0
54cee358-64b7-4001-b1a7-77104f873114,David Elliott,Female,46,Divorced,Unemployed,66563.6,9788.75,36,Business,327,3,3231.53,2024-06-20,Approved,1,0,Birmingham,6,0,0.5826,Poor,60K-90K,1,1-2
27798760-8aef-4f93-b928-54d750a7eb9b,Christopher Steele,Male,38,Married,Unemployed,68642.25,8428.42,36,Education,504,3,3445.57,2024-11-17,Approved,2,0,Leeds,0,0,0.6024,Poor,60K-90K,1,1-2
8d9a2bf6-1d7e-4a46-906a-ac48e993e721,Tina Fernandez,Male,50,Single,Self-employed,108290.63,31516.07,12,Business,720,1,1400.24,2024-04-17,Pending,1,0,Birmingham,16,0,0.1552,Good,90K+,0,1-2
4cc3f643-709b-401a-8d63-7e4990f995dd,Cory Mills,Female,27,Married,Self-employed,58016.5,16505.81,24,Home,496,1,1193.87,2024-02-28,Denied,1,1,Sheffield,11,0,0.2469,Poor,30K-60K,0,1-2
ee2e2297-a676-4197-bfcc-45758eeb433a,Rachel Aguilar,Male,55,Widowed,Unemployed,95290.18,22676.01,12,Car,503,3,913.78,2024-12-04,Pending,2,0,Sheffield,8,0,0.1151,Poor,90K+,0,1-2
374e086c-a7bc-42ee-9b0b-3fdfc8eec9ed,Samantha Bullock,Male,63,Divorced,Unemployed,35593.5,28583.5,24,Car,469,0,1089.59,2024-09-06,Approved,1,0,Birmingham,7,0,0.3673,Poor,30K-60K,1,1-2
a986e722-5d38-4358-94b3-abba97a72ac0,Michael Carey,Male,51,Divorced,Self-employed,118090.59,11505.18,12,Education,625,1,2123.84,2024-03-13,Pending,1,0,Birmingham,23,0,0.2158,Fair,90K+,0,1-2
b37a5b89-720b-44bc-ae5d-809de18e9277,Stephen Larsen,Other,34,Divorced,Unemployed,96281.09,28530.72,24,Car,310,0,4847.89,2024-11-27,Approved,1,1,Birmingham,13,0,0.6042,Poor,90K+,1,1-2
3d4a63dc-cbe3-445d-89ef-cf560d1ce717,Micheal Wise,Male,30,Divorced,Self-employed,84030.75,13162.8,36,Home,752,3,4094.19,2023-12-11,Pending,3,0,Sheffield,26,0,0.5847,Very Good,60K-90K,0,3+
65c4f85e-75b9-4a2d-89bb-be54c358505b,Elizabeth Smith,Female,47,Single,Unemployed,75159.71,46016.86,60,Education,850,0,998.83,2024-06-06,Pending,0,0,London,18,1,0.1595,Exceptional,60K-90K,0,0
116d811d-cd60-48de-bc3c-7e409e2e6cde,Harold Tran,Female,42,Divorced,Employed,27594.63,38517.46,60,Education,841,3,2787.04,2024-12-06,Pending,0,0,Birmingham,28,0,1.212,Exceptional,<30K,0,0
27188a37-2559-40c7-89f0-edcb1998bf99,Ashley Ford,Other,27,Married,Self-employed,38777.62,15911.99,12,Business,418,0,1581.56,2024-11-04,Approved,0,1,Birmingham,17,0,0.4894,Poor,30K-60K,1,0
d3d3b629-9038-4fd2-850d-9f1a61a65b1e,Peter Taylor,Female,59,Widowed,Employed,33758.61,39070.29,60,Car,782,0,3222.39,2024-12-05,Denied,0,0,Sheffield,6,0,1.1454,Very Good,30K-60K,0,0
59c1a8b2-e6ab-4971-b700-b957b87de323,Jared Clarke,Female,37,Divorced,Self-employed,104772.37,5411.92,60,Personal,601,1,928.15,2024-09-09,Approved,0,0,Sheffield,21,1,0.1063,Fair,90K+,1,0
b1151c08-1884-4355-9a57-982784660cec,Kelly Rubio,Other,62,Married,Unemployed,100243.22,3804.69,12,Home,618,2,807.22,2023-07-23,Pending,1,0,Manchester,11,0,0.0966,Fair,90K+,0,1-2
228baa70-bee5-4ea5-b58b-ccc7c1e4e0bb,Michael Maynard,Female,60,Single,Self-employed,29516.18,1383.98,48,Car,842,1,2870.65,2023-11-22,Denied,3,0,Sheffield,14,0,1.1671,Exceptional,<30K,0,3+
0df69081-65f4-456d-a08e-8e4486ebcdd9,Eric Ray,Other,34,Single,Unemployed,76258.82,34334.14,48,Car,477,0,4789.87,2024-12-22,Denied,1,0,Glasgow,20,0,0.7537,Poor,60K-90K,0,1-2
881e5861-97c3-4d9d-ab13-272cdb2e400c,Victoria Frazier,Other,21,Divorced,Unemployed,74513.81,34150.92,60,Home,520,1,3493.98,2023-10-16,Approved,1,0,London,24,0,0.5627,Poor,60K-90K,1,1-2
2d06f908-dab1-4c42-8a8b-84cf54784ba8,Mrs. Kathryn Cochran MD,Other,50,Single,Self-employed,22106.13,48259.91,36,Personal,575,3,734.4,2025-02-11,Pending,0,0,Birmingham,2,0,0.3987,Poor,<30K,0,0
1a33c2d4-efc4-4f88-84a0-e97b14236765,Sheila James,Male,51,Divorced,Self-employed,61973.02,40344.5,24,Education,621,4,4308.1,2024-02-19,Approved,1,0,Liverpool,27,0,0.8342,Fair,60K-90K,1,1-2
c898989b-aa58-4b11-b197-d9e9a2eda545,Kathleen Jones,Male,54,Widowed,Employed,60202.61,47743.88,48,Business,373,2,1587.39,2024-03-09,Denied,1,0,Glasgow,9,0,0.3164,Poor,60K-90K,0,1-2
2aad49ca-f00d-414a-ac36-0b2069872d23,Lauren Hernandez,Male,40,Married,Employed,16612.11,49210.36,24,Business,699,0,902.27,2025-01-29,Approved,0,1,Liverpool,10,0,0.6518,Good,<30K,1,0
87137270-68d2-488d-a048-65a9abfe65eb,Brendan Murphy,Female,36,Married,Unemployed,92623.84,49499.28,24,Business,840,3,3612.14,2025-01-11,Approved,0,1,Liverpool,4,0,0.468,Exceptional,90K+,1,0
27d84528-a1ec-46bc-ba3c-08bf55b3258b,Victoria Stafford,Female,36,Divorced,Unemployed,34795.69,37732.1,12,Education,482,0,2742.6,2023-05-12,Approved,1,0,Manchester,23,0,0.9458,Poor,30K-60K,1,1-2
57f222ed-790d-42c2-83bf-135e295f855c,Laura Wilson,Other,21,Widowed,Self-employed,42303.87,32784.84,60,Business,396,2,1416.57,2024-11-14,Denied,0,1,Glasgow,5,0,0.4018,Poor,30K-60K,0,0
23cae374-a244-4bb0-96b3-ded920af74ad,Kristin Marquez,Female,60,Divorced,Unemployed,105762.94,40571.13,36,Home,545,3,3434.69,2024-07-19,Pending,1,0,London,5,0,0.3897,Poor,90K+,0,1-2
f74dcdc7-85a6-44de-b6a4-ef86e2014038,Adam Daniels,Other,43,Widowed,Unemployed,85744.07,17295.15,12,Home,430,0,4733.16,2024-10-06,Approved,1,0,London,16,0,0.6624,Poor,60K-90K,1,1-2
44d2cc2d-879e-409b-8ec5-64aebbc83418,Gregory Shaw,Female,33,Married,Employed,74809.32,20527.06,48,Home,764,2,2073.3,2024-02-01,Pending,1,0,Birmingham,12,0,0.3326,Very Good,60K-90K,0,1-2
